I,II,III,aVR,aVL,aVF,V1
0.52299285,0.59880656,0.06539073,0.008103287,0.036321852,0.055270035,0.6394565
0.56921756,0.64661765,0.002184713,0.058232404,0.037085462,0.049487982,0.60057294
0.5901666,0.5629535,0.029754627,0.010299015,-0.0061819484,0.0027980027,0.6432531
0.5594877,0.5447646,0.027054645,0.03245326,0.043312304,0.043500368,0.65354145
0.5637007,0.56644297,0.025435617,0.018026441,0.03791203,-0.009116277,0.62037164
0.57385546,0.53813785,0.025973514,0.028871432,0.060629673,0.04785163,0.63816214
0.6009451,0.5347072,0.026186053,0.037659664,0.022282165,0.014580459,0.6499209
0.56428826,0.53945625,0.046330005,0.001463553,0.009115518,0.036066696,0.66068923
0.59260404,0.5358335,0.04140918,0.029097166,0.015584711,-0.009360703,0.6323759
0.61221445,0.5298496,0.037968114,0.053404454,0.019490317,0.0056157974,0.6779276
0.6074777,0.5538424,-0.030729935,0.06517989,0.0075729215,0.03932391,0.6166207
0.6058633,0.5277632,0.036305293,0.027709117,0.056112595,0.016291233,0.68587935
0.62657785,0.5285799,-0.002444278,0.031502135,0.057222467,0.013869252,0.67238253
0.55684614,0.5442138,0.04395359,0.075253844,0.027111353,0.05894442,0.6506899
0.6286898,0.1590634,0.06087537,0.05408391,0.023530224,0.07560461,0.6819365
0.60613906,0.16872779,0.01321843,0.019397521,-0.004566426,0.05048349,0.6449899
0.5865621,0.1809272,0.026864937,0.019720882,0.046019778,0.010262939,0.66931623
0.6372181,0.13433856,0.02047032,0.051588424,0.06552623,0.06772782,0.6726331
0.6581508,0.12499452,0.05752249,0.012593111,0.020069959,0.0015852086,0.6732049
0.63147575,0.1791027,0.035070367,0.054924343,0.030834118,0.027079979,0.65208066
0.6566921,0.18147357,0.06809188,0.04021129,0.04221112,0.034620844,0.6591198
0.67315215,0.21233606,0.04215538,0.04423471,0.068368666,0.07236105,0.67151624
0.6703383,0.17359759,0.039083824,0.029100144,0.038230345,0.052488003,0.65416026
0.6798335,0.18618041,0.035952993,0.021992361,0.038497455,0.025313703,0.67361194
0.66473114,0.16519223,0.051302247,0.06418226,0.038528774,0.016043277,0.65516245
0.65411127,0.17432867,0.00054172805,0.030360706,0.006794802,0.055339307,0.6864818
0.6231364,0.20097837,0.03735488,0.027429298,0.0067121857,0.02498082,0.6965474
0.6526861,0.12436938,0.03459911,0.034397297,0.019840136,0.04033484,0.657932
0.64303213,0.17430477,0.050859943,0.04021201,0.056609377,0.008956037,0.6806504
0.7054633,0.20789485,0.032948546,0.016086075,0.029995438,0.048087735,0.6561401
0.66053134,0.16994224,0.01627838,0.025755638,0.026460987,0.40110174,0.63957626
0.6683746,0.19639952,0.037550043,0.02504239,0.02645954,0.3732165,0.64748794
0.6786581,0.1498587,0.016095651,0.054658066,0.034999326,0.42528212,0.6551907
0.6700746,0.16082555,-0.00040388783,0.020382104,0.07214352,0.4222229,0.61499774
0.7045335,0.16112956,0.052992158,0.0033343518,0.03542576,0.43228242,0.66028935
0.6594652,0.11506916,0.050378747,-0.0005443765,0.023071567,0.41613585,0.64631885
0.6769514,0.13498901,0.048486587,0.009737167,0.03964968,0.4333876,0.6612156
0.65920615,0.13531666,0.06555004,0.06672223,0.07459314,0.43704486,0.64975923
0.64850646,0.17256746,0.026536966,0.040161736,0.029781109,0.43865046,0.6361741
0.66337794,0.17241189,0.01156089,0.050208155,0.016563073,0.4507265,0.62262535
0.6754338,0.16026336,0.039127577,0.051257927,0.030508345,0.47801208,0.6559561
0.6680046,0.16904995,0.033922587,0.04199627,0.043447867,0.4798115,0.6644446
0.66301304,0.14804202,0.02437052,0.039720807,0.054981254,0.43996528,0.6096057
0.6488608,0.174093,0.039962705,0.06245022,0.06169736,0.56355906,0.63237107
0.6753056,0.1489321,0.029670252,0.044822272,0.020988008,0.5750344,0.59232354
0.6467088,0.14858861,0.0055243163,0.07022637,0.023227515,0.55537874,0.5894369
0.69169486,0.14076793,0.033762354,0.05500249,0.036120646,0.57558995,0.58799845
0.67768824,0.15839109,0.020199249,0.030570827,0.05661661,0.58214545,0.6037526
0.6462895,0.13487466,0.047899965,0.033324324,0.018066846,0.5619341,0.56270117
0.668513,0.16139852,0.030485947,0.029057344,0.031460103,0.5777838,0.60914636
0.65876657,0.11777328,0.066178285,0.06829662,0.032090783,0.6067481,0.5906615
0.6791617,0.11695988,0.07636137,0.03618303,0.063119024,0.5879418,0.5787031
0.69841224,0.1511847,0.058209438,0.028652357,0.055187028,0.6233101,0.5529793
0.6327815,0.13413967,0.013938417,0.0513545,0.063033305,0.63565505,0.56864476
0.6711243,0.12528405,0.07539935,0.043352086,0.07206899,0.6379964,0.4867263
0.66401744,0.15059172,0.07714568,0.051522642,0.03951827,0.66009647,0.19781882
0.6789012,0.11905185,0.04634228,0.08376275,0.022218347,0.6238716,0.19168149
0.66785103,0.12557788,0.07275954,0.064562425,0.02268174,0.6342229,0.15018168
0.64651936,0.15593009,0.035601392,0.047175106,0.009872745,0.64189005,0.19540702
0.65300876,0.15707126,0.009643199,0.01879965,0.03779278,0.6388705,0.1984251
0.6411604,0.15605901,0.03209498,0.03730142,0.03961622,0.655326,0.1488076
0.67615277,0.117271416,0.082218565,0.061853472,0.06338362,0.6144633,0.1613719
0.65247184,0.07257781,0.018142156,0.024542933,0.04830204,0.6567902,0.22557065
0.68734425,0.02931522,0.048284702,0.09111368,0.038487706,0.62894654,0.1796822
0.6452447,0.030486053,0.04930699,0.048912443,0.046304137,0.6408432,0.20199947
0.6292905,0.0019441377,0.03869377,0.049930222,0.028173786,0.6781501,0.2040524
0.6100492,0.08273907,0.04041127,0.035948798,0.069789834,0.6627019,0.1883767
0.60099036,0.032329854,0.051054433,0.059544206,0.033891138,0.6836226,0.19977705
0.6019658,0.04740584,0.038693246,0.026776455,0.027137866,0.6680342,0.13606186
0.63545287,0.032056335,0.021821652,0.09356067,0.06662046,0.6971498,0.17255011
0.636614,0.06449174,0.05488908,0.07693546,0.062071722,0.67260385,0.11434398
0.59101325,0.043400664,0.07238067,0.070599265,0.01643963,0.64044195,0.13978405
0.63660455,0.025141174,0.06862896,0.02342893,0.068337545,0.6859935,0.16249087
0.60497946,0.06039421,0.03536625,0.055669222,0.036729105,0.6398437,0.15876457
0.6133846,0.023209067,0.02685911,0.0760654,0.04440158,0.6556912,0.17151798
0.63837343,0.03545753,0.046521883,0.06406775,0.055946045,0.6684005,0.16885133
0.6196193,0.010389093,0.083882704,0.03248469,0.06425937,0.6670078,0.1704714
0.5917398,0.024368199,0.06575932,0.039845485,0.061756942,0.677152,0.16978124
0.57458985,0.05673768,0.067246385,0.044128373,0.052170727,0.66789097,0.17139491
0.5445573,0.014195352,0.071283214,0.041417316,0.044993207,0.66108066,0.14396457
0.5682681,0.024181375,0.062219623,0.08437987,0.062048703,0.720292,0.1470189
0.57336515,0.054074366,0.056533914,0.01570148,0.051753987,0.675936,0.1591074
0.5526608,0.04356629,0.06768456,0.067556806,0.09054551,0.64471537,0.15770999
0.5644774,0.09459507,0.043831013,0.028908268,0.066482514,0.68173254,0.13475253
0.5632203,0.091747396,0.026780207,0.035844438,0.036601152,0.66586506,0.17623961
0.5516509,0.038025364,0.069843754,0.015189147,0.045831814,0.669858,0.1672856
0.537498,0.06684013,0.08045214,0.044716287,0.05666122,0.70075107,0.13374102
0.20235917,0.07099579,0.033645503,0.08622478,0.081998765,0.6763577,0.14487916
0.20743643,0.044372536,0.072760545,0.0616186,0.08454421,0.6608356,0.18731453
0.176368,0.026722455,0.0902486,0.032666054,0.048710592,0.69117016,0.14837946
0.22593997,0.05669768,0.056898728,0.07728661,0.03827097,0.70339286,0.15109354
0.19526209,0.053796295,0.040893164,0.081879295,0.036023255,0.6890725,0.12898156
0.19709072,0.048846662,0.060022324,0.05964288,0.06261053,0.6269979,0.13284785
0.2103254,0.06671621,0.046859197,0.098564856,0.4575545,0.6512969,0.16725661
0.20024055,0.043162383,0.045842376,0.07460826,0.42873302,0.6718681,0.13718703
0.214022,0.0354433,0.067146935,0.0721363,0.39243302,0.66315114,0.057064686
0.20005289,0.06097035,0.026714103,0.04272112,0.4160372,0.6584064,0.058941513
0.18138115,0.0668127,0.030214721,0.07164127,0.42420906,0.6420093,0.11000095
0.20014802,0.035864167,0.059782885,0.06373289,0.4262596,0.63006437,0.06019322
0.16930024,0.0782618,0.05925382,0.07009657,0.44083458,0.69464356,0.043098453
0.19357179,0.024592439,0.066873156,0.04631035,0.46175188,0.6511436,0.046895042
0.1899311,0.048741013,0.09780779,0.06286526,0.47365218,0.65936035,0.0759184
0.18559796,0.055443473,0.06269392,0.044266414,0.4873718,0.64236385,0.03203402
0.18632391,0.048178673,0.07286659,0.017960504,0.48141828,0.6386926,0.0699148
0.15036204,0.049900573,0.04169112,0.08116787,0.43712112,0.631858,0.04672543
0.1760992,0.09892104,0.0768583,0.031451765,0.46019855,0.6058347,0.024324154
0.18797581,0.044778753,0.05126862,0.06394017,0.48319244,0.5929083,0.042194992
0.1883321,0.11091688,0.06352086,0.06875249,0.5702537,0.62568974,0.062643126
0.16356866,0.07113011,0.060210604,0.06891884,0.59154296,0.6163037,0.09029093
0.20839493,0.06452292,0.08334131,0.05702024,0.58202535,0.6257105,0.080948405
0.1646876,0.072499976,0.03677564,0.0683994,0.58886147,0.61586845,0.057101365
0.2003026,0.11386618,0.017602853,0.07268697,0.5991255,0.57902765,0.08271137
0.18833204,0.04368732,0.05929053,0.07825848,0.59562606,0.6117089,0.056423586
0.16571094,0.041441478,0.07322046,0.09851866,0.60865384,0.59804124,0.0345196
0.21296205,0.049042255,0.06718497,0.068823464,0.6354534,0.590068,0.06456133
0.15237673,0.06507128,0.089072496,0.06570939,0.61710835,0.6145771,0.034309734
0.19339983,0.030200906,0.07346378,0.04658175,0.6238595,0.6036405,0.080544494
0.19376968,0.06545011,0.05372636,0.07372225,0.62929505,0.2220038,0.08112092
0.15906124,0.09916034,0.018780993,0.078637056,0.6612494,0.21895817,0.047689997
0.19901325,0.06860269,0.0608283,0.061728477,0.6182826,0.22868781,0.06848649
0.16482836,0.060005043,0.086417936,0.076751,0.6809314,0.1947282,0.06857974
0.17424391,0.05377882,0.058301073,0.060291704,0.6266772,0.19431563,0.0835813
0.17229302,0.0843946,0.06699077,0.079844214,0.6417291,0.21843828,0.041523
0.16299312,0.050189096,0.07513296,0.0849578,0.6741338,0.18705101,0.078695506
0.18046468,0.10391411,0.046680346,0.084958754,0.68408644,0.2152,0.04065081
0.17866446,0.10593288,0.07973041,0.06962257,0.6394656,0.20559908,0.08280946
0.12634751,0.07267924,0.100286655,0.046744857,0.6495502,0.18441062,0.088798165
0.18590613,0.06759149,0.06436552,0.05558353,0.6806418,0.20107825,0.054429963
0.12504877,0.0887116,0.045517113,0.08000155,0.72546506,0.22564402,0.09248098
0.17740734,0.09027001,0.06704202,0.11735029,0.7068036,0.20012662,0.036893383
0.17772724,0.052528873,0.024161026,0.061834294,0.68002725,0.19910282,0.09064038
0.13178986,0.0583913,0.07566047,0.078039154,0.6395256,0.20280048,0.09769153
0.14378873,0.042748164,0.0782406,0.05807406,0.69226736,0.2042102,0.07611141
0.1282669,0.07764814,0.10297957,0.049987502,0.7004134,0.1871725,0.065556325
0.14443918,0.08307014,0.065857686,0.056211267,0.68785244,0.19951513,0.075985976
0.14091454,0.04300882,0.078177035,0.028357891,0.680636,0.17020734,0.057932165
0.16098756,0.06117211,0.053050324,0.097344786,0.7027825,0.17384492,0.12276862
0.09675001,0.043598764,0.0634153,0.025941236,0.6825069,0.17500024,0.058813214
0.09872427,0.052834596,0.040306885,0.065534025,0.74035776,0.19637519,0.09715862
0.059832975,0.08209668,0.067180544,0.04751378,0.7346035,0.18870173,0.05625179
0.067156635,0.05667143,0.06523489,0.053653467,0.7185897,0.181288,0.103277236
0.037936028,0.06558827,0.07758879,0.09913524,0.70819116,0.19623029,0.111851364
0.055750094,0.03932126,0.059395555,0.075888835,0.69396156,0.18839401,0.07958731
0.09142621,0.07586898,0.07379608,0.052821252,0.70731926,0.1733819,0.07786232
0.10470148,0.07150436,0.06572223,0.060599487,0.7408933,0.1568049,0.053258248
0.047962476,0.05807027,0.06601947,0.05733983,0.72565496,0.15940748,0.051136103
0.061058763,0.06912776,0.07451529,0.07203713,0.71233237,0.14472233,0.07886634
0.07263749,0.0767715,0.07397606,0.07662344,0.7265169,0.17509212,0.102329455
0.07902534,0.057124756,0.0886456,0.111333616,0.7185309,0.15322621,0.062458068
0.05748552,0.044152338,0.07126473,0.035351574,0.71492815,0.1587175,0.11783618
0.082413234,0.1100435,0.06693431,0.073235765,0.7258006,0.16419454,0.061729096
0.0647086,0.061519932,0.07056924,0.06787404,0.7155198,0.18571678,0.07877323
0.07414866,0.0725025,0.060144424,0.09336868,0.7211437,0.18147203,0.07907803
0.08561465,0.094905764,0.06749074,0.08178533,0.705798,0.15983097,0.07265828
0.07506761,0.14552027,0.11556234,0.08674641,0.6958897,0.18423443,0.034062613
0.06646058,0.050298568,0.05693472,0.08209002,0.68821615,0.11664764,0.06280684
0.07324416,0.08443291,0.06986324,0.05679654,0.68384606,0.19238105,0.07942915
0.07391609,0.061532307,0.06793358,0.099908665,0.66290814,0.16660124,0.073763646
0.06852905,0.06515346,0.07098583,0.091899365,0.67439914,0.07798533,0.08865332
0.07099818,0.06176986,0.069549315,0.094484694,0.6712553,0.05834691,0.09131082
0.1083908,0.053904753,0.082002655,0.10169886,0.6771687,0.06765651,0.071616285
0.08787891,0.07583469,0.042457018,0.43995336,0.71561354,0.08884754,0.057411913
0.07099249,0.04741204,0.09764553,0.46738538,0.67808115,0.089543685,0.10786845
0.091081664,0.09607873,0.08979423,0.45137903,0.68274325,0.09051044,0.05003333
0.07070558,0.078482024,0.052524533,0.44539908,0.6798628,0.06281203,0.06547582
0.10108274,0.08606895,0.032238703,0.45549387,0.7024505,0.059023295,0.060621053
0.08525027,0.06853366,0.05831599,0.46088484,0.6553049,0.08176154,0.09278659
0.07594746,0.070749424,0.073240176,0.45659816,0.65830046,0.093490586,0.10443395
0.08728281,0.08407975,0.12993431,0.50513494,0.6563791,0.07839217,0.074854605
0.0471448,0.05528131,0.08942746,0.48381963,0.67680514,0.108192004,0.08315786
0.056259707,0.07163525,0.042643264,0.485069,0.6763487,0.079457805,0.08737049
0.05514817,0.0618344,0.06523356,0.49610266,0.6541725,0.0790125,0.115106754
0.08211602,0.061445784,0.07819291,0.5529783,0.66437703,0.09266836,0.04378569
0.11413682,0.037289757,0.08456019,0.4756703,0.6381354,0.10387113,0.09437096
0.12434076,0.10650129,0.05341978,0.48620594,0.62582046,0.05272965,0.08724525
0.09270288,0.06621108,0.077242054,0.55559975,0.64736605,0.057581622,0.07252507
0.09018471,0.10343534,0.06581504,0.5853028,0.62789345,0.07390259,0.086692356
0.04437149,0.101768486,0.05831747,0.6014609,0.5976123,0.14357148,0.09520922
0.06976285,0.05489633,0.08580823,0.59369004,0.62628734,0.07538695,0.092279576
0.06508318,0.05907063,0.0963164,0.5984964,0.5960211,0.0784032,0.12400887
0.06864329,0.1322703,0.097881064,0.6182801,0.5872646,0.09342728,0.08360987
0.0779176,0.116298996,0.0927682,0.61137605,0.6052713,0.10081905,0.08181858
0.07205774,0.08086918,0.07155216,0.63345116,0.57900685,0.08489525,0.07787357
0.042131472,0.08686493,0.096008465,0.6552035,0.23286617,0.105004415,0.09277704
0.09689243,0.069317296,0.08811531,0.6519708,0.2377443,0.0580548,0.08129306
0.060694955,0.09079687,0.08482865,0.6614004,0.20821987,0.06682805,0.082414
0.08714917,0.0680206,0.07013038,0.6706856,0.23090391,0.10561398,0.08272084
0.12405914,0.041930415,0.072639965,0.6596466,0.24947974,0.08279635,0.07988532
0.06440188,0.056358453,0.0842673,0.6556743,0.20259982,0.057540555,0.07061611
0.03239472,0.083422326,0.13179795,0.6480921,0.22992204,0.05654971,0.0913626
0.077490106,0.060588844,0.08923504,0.66023535,0.20348531,0.066991374,0.07750924
0.10543792,0.08207318,0.071194954,0.66193736,0.23960987,0.08346124,0.095692314
0.122793026,0.062132858,0.06697829,0.69122595,0.23848405,0.09297367,0.08584143
0.05924125,0.068185166,0.07399691,0.68753767,0.21018066,0.07725104,0.076100744
0.0939712,0.10110052,0.12758309,0.6983737,0.26043832,0.091737196,0.11533382
0.07493478,0.0891906,0.07625586,0.6648942,0.23731478,0.07549966,0.08219474
0.0823246,0.08425028,0.10258098,0.72022337,0.22821562,0.10892197,0.09690002
0.13753182,0.10222422,0.07712638,0.6863602,0.2259427,0.13568175,0.07064529
0.05478571,0.09445729,0.09006881,0.676034,0.23142153,0.07699286,0.04433433
0.09011888,0.11397535,0.10087899,0.6922067,0.19060217,0.09464274,0.0737041
0.09459571,0.07604466,0.07380379,0.7534446,0.21313913,0.093210064,0.04249287
0.107154116,0.07684569,0.07261616,0.6986139,0.21560313,0.0882123,0.080701135
0.087593384,0.059611537,0.118811116,0.70228523,0.19858982,0.09869874,0.11500666
0.09198885,0.07724822,0.1055197,0.70718336,0.21450298,0.09540426,0.067722134
0.07818776,0.10531613,0.10183418,0.7101101,0.2284173,0.07659966,0.043899853
0.09159494,0.11221215,0.101957925,0.69932836,0.19388671,0.112543315,0.11621754
0.079539,0.10560895,0.095594354,0.7195152,0.1997351,0.090436175,0.07689575
0.0990235,0.050708227,0.12694758,0.73967326,0.18287672,0.07889605,0.0862773
0.07938784,0.108442955,0.08765822,0.7257745,0.16197735,0.1356441,0.10254565
0.09450881,0.050196428,0.098512046,0.6984094,0.2116889,0.08464254,0.09743026
0.08656706,0.10511466,0.05813406,0.71470606,0.1939537,0.0922512,0.10216256
0.1098576,0.0799809,0.07083738,0.71133876,0.19374359,0.0908454,0.105345175
0.086491756,0.10157029,0.06350325,0.7240204,0.17134626,0.08492173,0.052597336
0.05224077,0.061052453,0.113182686,0.7499788,0.18562809,0.09667471,0.059414465
0.11312039,0.11130531,0.03683116,0.720616,0.20949376,0.070981964,0.111305356
0.06994661,0.05876176,0.080015056,0.7218701,0.1857699,0.099992126,0.072426476
0.07516397,0.0748702,0.028365165,0.7590414,0.18449725,0.053072214,0.07478638
0.07650286,0.06845419,0.07179032,0.74068385,0.18619336,0.06245469,0.063159235
0.11608037,0.053505916,0.078772634,0.7341286,0.15541412,0.12510611,0.08049265
0.0460524,0.09065644,0.1164633,0.761113,0.19070955,0.063642286,0.08177956
0.15169387,0.12506068,0.09687145,0.7308664,0.15114759,0.049739715,0.07018968
0.11023177,0.14244874,0.07244781,0.6802762,0.15547135,0.06448232,0.068048984
0.093745895,0.09122423,0.11060039,0.73541373,0.15126385,0.12408226,0.095654376
0.08835244,0.111783944,0.08980697,0.6854914,0.16670117,0.053613085,0.073296934
0.09532934,0.09426015,0.09036959,0.7247608,0.16108786,0.070501976,0.07749201
0.100207366,0.09976258,0.06573149,0.6796534,0.16601807,0.060621068,0.04605935
0.10285462,0.08310733,0.070150025,0.70261776,0.07184518,0.08446772,0.12871431
0.1012265,0.09401595,0.07361246,0.70252544,0.110224314,0.08139399,0.10895089
0.09206884,0.10102681,0.09120646,0.69206536,0.106957786,0.0806621,0.08038111
0.08649201,0.07886958,0.09199649,0.69797826,0.086962506,0.12756145,0.07245716
0.087573566,0.089049146,0.12148088,0.72291595,0.081031695,0.066617526,0.0908168
0.08685983,0.089589395,0.0984591,0.6851176,0.079170845,0.08871424,0.090427324
0.113591075,0.10744374,0.03676436,0.70725495,0.08471277,0.0976877,0.06539634
0.10294319,0.06975141,0.0963249,0.673819,0.06306715,0.07146788,0.040061332
0.032419376,0.090196304,0.41716617,0.6859473,0.072035,0.10095894,0.08070563
0.10449895,0.12962104,0.4327074,0.69264567,0.108583346,0.08338473,0.06011345
0.095428154,0.11481464,0.44154617,0.6624974,0.09756968,0.09901962,0.09496103
0.09131045,0.118668206,0.45018643,0.6522812,0.12437011,0.08952464,0.095246255
0.08406414,0.09232315,0.44151333,0.6842706,0.08585061,0.05082389,0.07237026
0.11446535,0.098403044,0.47854707,0.692643,0.08475283,0.11810507,0.08129141
0.1110809,0.11217509,0.45161903,0.6641807,0.083972394,0.13353954,0.1273912
0.07681878,0.123481445,0.4922213,0.6520299,0.08589304,0.08874125,0.10777891
0.100562036,0.053388927,0.53497404,0.6595387,0.079221904,0.074461944,0.08337593
0.07313119,0.0662555,0.46868658,0.6526201,0.09798409,0.12268458,0.1384035
0.065113984,0.11889523,0.4945139,0.6512916,0.09328843,0.13051401,0.0687676
0.08031271,0.08730926,0.45455515,0.590631,0.08264876,0.08947115,0.07659316
0.110234305,0.079552025,0.50371444,0.614417,0.11800942,0.088612825,0.09077615
0.112187,0.06804128,0.5271838,0.6133401,0.13105616,0.09152628,0.06250436
0.10352295,0.082160905,0.5332247,0.6275516,0.11659278,0.05977026,0.12906742
0.10789856,0.065349266,0.601128,0.6223871,0.10455913,0.08757413,0.09705969
0.1038543,0.13535263,0.62371635,0.6253759,0.10876613,0.12782957,0.07773176
0.08083386,0.093214765,0.6630644,0.6116359,0.1307918,0.09028972,0.10261923
0.10243336,0.0926359,0.65246195,0.5741526,0.1090013,0.072994225,0.09671603
0.10993319,0.10568654,0.6136966,0.62264323,0.082221285,0.10385872,0.08783198
